Stock A,Stock B,Z Entry Threshold A,Z Entry Threshold B,Z Exit Threshold,Stop Loss Threshold,Final Cumulative Returns,Final Sharpe Ratio,Final Sortino Ratio,Final Max Drawdown,Total Trades,Win Rate,Profit Factor,Average Profit,Average Loss,Timestep 1
ULHC,KBLD86,-1.1116777243190616,1.5816202388915959,0.08721420427000715,0.05,"(9732.59646133729,)","(-1.184527821203971,)","(-0.09867451509155346,)","(0.058652226924371595,)","(10.0,)",0.4,"(2.0106991525423785,)","(11.863125000000016,)",4.7199999999999935,9732.59646133729
ULHC,JBBD87,-1.5891718164419844,1.6116592971639427,0.1651598372747859,0.05,"(10114.800078173668,)","(-0.12652866327696488,)","(-0.024398828079895744,)","(0.02916114494560508,)","(9.0,)",0.2222222222222222,"(0.218417945690673,)","(9.25,)",14.116666666666665,10114.800078173668
ULHC,NMBMF,-1.279175655933103,2.424650465117549,0.10273881443542465,0.1,"(11866.504139656581,)","(1.9763916293658792,)","(2.7819089342796337,)","(0.004991006998000412,)","(10.0,)",0.9,"(9.064999999999992,)","(17.122777777777763,)",17.0,11866.504139656581
ULHC,MMKJL,-2.8740567467669003,1.2847399189279651,0.14860582590977156,0.05,"(11276.8724238696,)","(1.6671980157415465,)","(0.603786951954089,)","(0.01617681763337613,)","(10.0,)",0.7,"(2.4608490566037733,)","(11.179285714285717,)",15.900000000000006,11276.8724238696
ULHC,BHPL,-1.8132446451437445,2.990402586129686,-0.4108977018567965,0.1,"(10614.144073784773,)","(0.34735377904846565,)","(0.03291249439112405,)","(0.07617385290826616,)","(9.0,)",0.4444444444444444,"(1.1070701357466066,)","(12.233125000000008,)",8.840000000000003,10614.144073784773
ULHC,SBID89,-1.9308741347874072,1.2552761659104437,0.2348364460891067,0.05,"(10532.061356233622,)","(1.1979870415407603,)","(0.7139159896197197,)","(0.009375434369655575,)","(8.0,)",0.25,"(0.6906020942408383,)","(65.95250000000001,)",38.199999999999974,10532.061356233622
ULHC,SIKLES,-1.5337615126096649,2.2001016549797656,0.2939058498300803,0.1,"(11096.231416446735,)","(0.918214153499879,)","(0.28161172880406393,)","(0.01999963327076537,)","(10.0,)",0.5,"(1.3728947368421056,)","(15.651000000000005,)",14.25,11096.231416446735
ULHC,PSF,-2.9041595950530814,1.551882915389892,-0.3181560749522371,0.05,"(37049.81842829341,)","(1.657169622734648,)","(1.2778229082059294,)","(0.1639112582391577,)","(7.0,)",0.5714285714285714,"(111.92499999999221,)","(0.2798124999999994,)",0.0050000000000003375,37049.81842829341
ULHC,NHDL,-2.0127972051590044,1.6066149112170836,-0.4784490728568761,0.05,"(11095.292523899245,)","(0.9734528575584381,)","(0.1500737961372198,)","(0.05189905086787437,)","(15.0,)",0.5333333333333333,"(5.184734917733087,)","(17.725312500000005,)",4.558333333333337,11095.292523899245
ULHC,NICSF,-2.122894101191239,1.0954241887351415,0.07523673180780355,0.05,"(1752.9854109743371,)","(-0.22806573496116941,)","(-0.023809241156255944,)","(0.9236379276150156,)","(14.0,)",0.5,"(0.6164875072632192,)","(1.5156785714285717,)",2.8683333333333327,1752.9854109743371
EDBL,RAWA,-1.5912891909785047,1.2128481885969584,-0.13912378632750266,0.05,"(10286.643230500027,)","(-0.06913374868682863,)","(-0.007892463818998444,)","(0.11608567178664299,)","(18.0,)",0.5,"(0.9509120521172635,)","(16.218333333333334,)",17.05555555555556,10286.643230500027
NIL,CITY,-1.7867602238996452,1.0423200723856105,-0.2393688579913409,0.05,"(11051.294310313933,)","(0.5329701076556761,)","(0.06792072217566578,)","(0.05424933058684176,)","(24.0,)",0.5416666666666666,"(0.6863011219688745,)","(14.586538461538462,)",27.629999999999995,11051.294310313933
NIL,GIBF1,-1.6241176062079548,2.606092478972996,-0.15099885868917096,0.05,"(44269.42317645118,)","(0.820203448451682,)","(0.7659583472115509,)","(0.11445123659734487,)","(20.0,)",0.65,"(2.966648516199286,)","(16.763846153846153,)",10.494285714285736,44269.42317645118
NIL,MBJC,-1.5676142528316344,1.044680686557389,-0.14584297232273735,0.05,"(16128.946978983753,)","(0.6619951044388853,)","(0.1259993269143617,)","(0.10370051976234805,)","(56.0,)",0.42857142857142855,"(0.9543746463416727,)","(23.19090625000001,)",18.2246875,16128.946978983753
NIL,SAGF,-2.0328064030266457,1.629786714135447,-0.4082456428320719,0.05,"(-22.653419786566502,)","(-0.6938831740252224,)","(-0.06328000492117268,)","(1.1589424813480453,)","(28.0,)",0.6428571428571429,"(1.3308430045132162,)","(4.586972222222219,)",6.204,-22.653419786566502
